CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;COLUNA_DF;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.05;Tributos s/ Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;-155124.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;-7452.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;-155124.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.06; Variação Cambial sobre Investimento no Exterior ;-7452.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;4118.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;4118.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;-4118.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;-4118.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.07; Realização Depreciação do Valor Justo, Líquido de Impostos ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.03;Reclassificações para o Resultado;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.03.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.06;Mutações Internas do Patrimônio Líquido;406902.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.06;Mutações Internas do Patrimônio Líquido;257539.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.06;Mutações Internas do Patrimônio Líquido;-406902.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.06;Mutações Internas do Patrimônio Líquido;-257539.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.06;Mutações Internas do Patrimônio Líquido;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.06.01;Constituição de Reservas;0.0000000000;S
